0,1.4434887616243275
1,1.4434887616243275
2,1.4434887616243275
3,1.776318475174437
4,1.4434887616243275
5,1.4434887616243275
6,1.4434887616243275
7,1.4434887616243275
4,0.1
8,1.4434887616243275
9,1.4434887616243275
10,1.4434887616243275
11,1.4434887616243275
12,1.5725451811641658
13,1.4434887616243275
14,1.4434887616243275
15,1.4434887616243275
16,1.4434887616243275
17,1.4434887616243275
18,1.4434887616243275
19,1.4434887616243275
20,1.4434887616243275
21,1.4434887616243275
22,1.4604698694585168
23,1.4434887616243275
24,1.4434887616243275
25,1.4434887616243275
26,1.4434887616243275
27,1.4434887616243275
28,1.4434887616243275
29,1.4434887616243275
30,1.4434887616243275
31,1.504620749827409
32,1.657450720335112
33,1.4434887616243275
34,1.4434887616243275
35,1.4434887616243275
35,0.02
36,1.4434887616243275
37,1.4434887616243275
38,1.4468849831911654
39,1.4434887616243275
40,1.4672623125921924
41,1.4434887616243275
42,1.4434887616243275
43,1.4434887616243275
44,1.4434887616243275
45,1.4434887616243275
46,1.4434887616243275
47,1.5351867439289495
48,1.4434887616243275
49,1.4604698694585168
50,1.4434887616243275
51,0.04
51,1.4434887616243275
52,1.4468849831911654
53,1.4434887616243275
54,1.5419791870626252
55,1.4468849831911654
56,1.4468849831911654
57,1.4434887616243275
58,1.6846204928698147
59,1.4434887616243275
60,1.4434887616243275
61,1.4468849831911654
62,1.4434887616243275
63,1.5283943007952738
64,1.4434887616243275
65,1.4434887616243275
66,1.4502812047580032
67,1.4434887616243275
68,1.4434887616243275
69,1.4434887616243275
70,1.4706585341590304
71,1.4468849831911654
65,0.06
72,1.4434887616243275
73,1.4434887616243275
74,1.4434887616243275
75,1.4434887616243275
76,1.4434887616243275
77,1.4434887616243275
78,1.4434887616243275
79,1.4434887616243275
80,1.4434887616243275
81,1.4434887616243275
82,1.4604698694585168
83,1.4434887616243275
84,1.4434887616243275
85,1.4434887616243275
86,1.4434887616243275
87,1.4434887616243275
88,1.4434887616243275
89,1.4468849831911654
90,1.4434887616243275
91,1.4434887616243275
86,0.08
92,1.4434887616243275
93,1.4434887616243275
94,1.4502812047580032
95,1.4434887616243275
96,1.4434887616243275
97,1.4434887616243275
98,1.4706585341590304
99,1.4468849831911654
100,1.4842434204263817
101,1.4434887616243275
102,1.4434887616243275
103,1.4434887616243275
104,1.5589602948968144
123,0.15
105,1.4434887616243275
106,1.5080169713942466
107,1.4434887616243275
108,1.4434887616243275
109,1.4434887616243275
110,1.477450977292706
111,1.4434887616243275
112,1.4434887616243275
113,1.4434887616243275
114,1.4502812047580032
115,1.6234885046667336
116,1.4434887616243275
117,1.4434887616243275
118,1.4434887616243275
119,1.453677426324841
120,1.4502812047580032
121,1.4434887616243275
122,1.4434887616243275
123,1.4434887616243275
124,1.4502812047580032
125,1.4434887616243275
126,1.4468849831911654
127,1.4434887616243275
128,1.4910358635600574
129,1.4468849831911654
130,1.4604698694585168
131,1.4468849831911654
132,1.4468849831911654
133,1.4434887616243275
134,1.4434887616243275
135,1.4434887616243275
136,1.4434887616243275
123,0.19
137,1.4434887616243275
138,1.776318475174437
139,1.4434887616243275
140,1.453677426324841
141,1.4434887616243275
142,1.4434887616243275
143,1.4434887616243275
144,1.4434887616243275
145,1.4434887616243275
146,1.4434887616243275
147,1.4468849831911654
148,1.4434887616243275
149,1.4434887616243275
150,1.4434887616243275
151,1.4434887616243275
152,1.4434887616243275
153,1.4468849831911654
154,1.4468849831911654
155,1.4434887616243275
156,1.4434887616243275
157,1.4434887616243275
158,1.4434887616243275
159,1.4434887616243275
160,1.4434887616243275
161,1.4434887616243275
123,0.21
162,1.4434887616243275
163,1.4434887616243275
164,1.4434887616243275
165,1.4434887616243275
166,1.4434887616243275
167,1.4434887616243275
168,1.4434887616243275
169,1.4434887616243275
170,1.4434887616243275
171,1.4434887616243275
172,1.4434887616243275
173,1.4434887616243275
174,1.4434887616243275
175,1.4434887616243275
176,1.4434887616243275
177,1.4434887616243275
